opp_id,opp_name,opp_type,stage,product_flag,crm_region,close_date,start_date,created_date,qualified_date,net_new_acv_usd,opp_owner,account_owner,week_start,days_from_qualified,type,reporting_region,reporting_manager,deal_type,dq_flag,outcome,dq_check
13651,Opp - 13651 - Upsell,Upsell,Closed Won,Core,EMEA,2025-04-07,2025-04-07,2025-04-08,2025-04-08,179,rep 4433,rep 4433,2025-04-06,0,Run-Rate,EMEA,Emma Watson,Channel,,Upsell,Pass
13652,Opp - 13652 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-01,2025-04-16,2024-04-15,2025-04-01,56,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,351,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13653,Opp - 13653 - Net New,Net New,Closed Won,Core,EMEA,2025-04-10,2025-04-10,2025-04-10,2025-04-10,299,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,EMEA,Emma Watson,Channel,,Net New,Pass
13654,Opp - 13654 - Upsell,Upsell,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2025-04-12,2025-04-12,100,Rep 1346,Rep 1346,2025-04-06,0,Run-Rate,EMEA,Emma Watson,Channel,,Upsell,Pass
13659,Opp - 13659 - Upsell,Upsell,Closed Won,Core,EMEA,2025-04-08,2025-04-08,2025-04-09,2025-04-09,110,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,EMEA,Emma Watson,Channel,,Upsell,Pass
13661,Opp - 13661 - Upsell,Upsell,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2025-04-12,2025-04-12,239,rep 4433,rep 4433,2025-04-06,0,Run-Rate,EMEA,Emma Watson,Channel,,Upsell,Pass
13665,Opp - 13665 - Net New,Net New,Closed Won,Core,EMEA,2025-04-01,2025-04-01,2025-04-01,2025-04-01,299,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,EMEA,Emma Watson,Channel,,Net New,Pass
13668,Opp - 13668 - Upsell,Upsell,Closed Won,Core,EMEA,2025-04-09,2025-04-09,2025-04-10,2025-04-10,100,Rep 1346,Rep 1346,2025-04-06,0,Run-Rate,EMEA,Emma Watson,Channel,,Upsell,Pass
13671,Opp - 13671 - Upsell,Upsell,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2025-04-05,2025-04-05,100,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,EMEA,Emma Watson,Channel,,Upsell,Pass
13680,Opp - 13680 - Upsell,Upsell,Closed Won,Core,EMEA,2025-04-02,2025-04-02,2025-04-03,2025-04-03,166,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,0,Run-Rate,EMEA,Emma Watson,Channel,,Upsell,Pass
13681,Opp - 13681 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2025-03-11,2025-04-11,78,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,31,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13685,Opp - 13685 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-10,2025-04-10,2024-04-11,2025-04-10,32,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13686,Opp - 13686 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-07,2025-04-07,2025-04-07,2025-04-08,498,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,0,Run-Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13687,Opp - 13687 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-08,2025-04-08,2024-04-09,2025-04-08,8,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13690,Opp - 13690 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-06,2025-04-06,2025-03-06,2025-04-07,39,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,31,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13693,Opp - 13693 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-07,2025-04-07,2025-03-07,2025-04-08,143,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,31,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13694,Opp - 13694 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-09,2025-04-09,2024-04-10,2025-04-09,32,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13696,Opp - 13696 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-10,2025-04-10,2024-04-11,2025-04-10,32,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13700,Opp - 13700 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-06,2025-04-06,2025-03-06,2025-04-07,77,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,31,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13703,Opp - 13703 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-04-03,761,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13704,Opp - 13704 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-03,2025-04-03,2024-04-04,2025-04-03,54,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13706,Opp - 13706 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-12,2025-04-12,2025-03-14,2025-04-12,58,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,29,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13708,Opp - 13708 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-04-04,43,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13711,Opp - 13711 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-05,2025-04-05,2024-04-06,2025-04-05,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13713,Opp - 13713 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-09,2025-04-09,2024-04-10,2025-04-09,32,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13714,Opp - 13714 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-05,2025-04-05,2024-04-06,2025-04-05,32,Rep 1234,Rep 1234,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13717,Opp - 13717 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-04-04,118,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13720,Opp - 13720 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-02,2025-04-02,2024-04-03,2025-03-31,86,Rep 1346,Rep 1346,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13722,Opp - 13722 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-07,2025-04-07,2025-03-26,2025-04-08,0,rep 4433,rep 4433,2025-04-06,12,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13724,Opp - 13724 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-08,2025-04-08,2024-04-09,2025-04-08,48,Rep 1234,Rep 1234,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13740,Opp - 13740 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-05,2025-04-05,2024-04-06,2025-04-05,54,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13743,Opp - 13743 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-06,2025-04-06,2024-04-07,2025-04-07,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13744,Opp - 13744 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-05,2025-04-05,2024-04-06,2025-04-05,48,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13747,Opp - 13747 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-06,2025-04-06,2024-04-07,2025-04-07,97,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13748,Opp - 13748 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-07,2025-04-07,2024-04-08,2025-03-31,201,Rep 1346,Rep 1346,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13752,Opp - 13752 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-01,2025-04-01,2025-03-25,2025-04-02,1962,Rep 1234,Rep 1234,2025-03-30,7,Run-Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13755,Opp - 13755 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-04-04,32,Rep 1234,Rep 1234,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13756,Opp - 13756 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-03-31,48,Rep 1346,Rep 1346,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13760,Opp - 13760 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-07,2025-04-07,2024-04-08,2025-04-08,48,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13772,Opp - 13772 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-06,2025-04-06,2025-03-06,2025-04-07,0,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,31,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13778,Opp - 13778 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2024-04-12,2025-01-24,434,Rep 1346,Rep 1346,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13780,Opp - 13780 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-04-04,86,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13781,Opp - 13781 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-04-04,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13783,Opp - 13783 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-12,2025-04-12,2024-04-15,2025-04-12,48,Rep 1234,Rep 1234,2025-04-06,362,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13786,Opp - 13786 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-07,2025-04-07,2024-04-08,2025-04-08,32,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13787,Opp - 13787 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-04-04,75,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13788,Opp - 13788 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-12,2025-04-12,2024-04-15,2025-04-12,75,Rep 1234,Rep 1234,2025-04-06,362,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13790,Opp - 13790 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-08,2025-04-08,2024-04-09,2025-04-08,54,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13791,Opp - 13791 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-05,2025-04-05,2024-04-06,2025-04-05,43,Rep 1234,Rep 1234,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13794,Opp - 13794 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2024-04-12,2025-04-11,32,Rep 107,Rep 107,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13795,Opp - 13795 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-05,2025-04-05,2024-04-06,2025-03-31,54,Rep 1346,Rep 1346,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13796,Opp - 13796 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-01,2025-04-01,2024-04-02,2025-04-01,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13799,Opp - 13799 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-06,2025-04-06,2024-04-07,2025-04-07,499,Rep 1234,Rep 1234,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13801,Opp - 13801 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2024-04-12,2025-04-11,32,Rep 1234,Rep 1234,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13803,Opp - 13803 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-02,2025-04-02,2024-04-03,2025-04-02,455,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13804,Opp - 13804 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-10,2025-04-10,2024-04-11,2025-04-10,32,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13805,Opp - 13805 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-01,2025-04-01,2024-04-02,2025-04-01,48,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13808,Opp - 13808 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2024-04-12,2025-03-31,48,Rep 1346,Rep 1346,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13813,Opp - 13813 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-04-04,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13815,Opp - 13815 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-01,2025-04-01,2024-04-02,2025-04-01,43,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13817,Opp - 13817 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-08,2025-04-08,2024-04-09,2025-04-08,54,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13825,Opp - 13825 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-12,2025-04-12,2025-03-04,2025-04-12,173,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,39,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13827,Opp - 13827 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-08,2025-04-08,2024-04-09,2025-04-08,32,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13829,Opp - 13829 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-13,2025-04-13,2024-04-15,2025-04-12,32,Rep 1234,Rep 1234,2025-04-06,363,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13830,Opp - 13830 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-03-31,257,Rep 1346,Rep 1346,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13834,Opp - 13834 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-09,2025-04-09,2024-04-10,2025-04-09,48,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13835,Opp - 13835 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-12,2025-04-12,2024-04-15,2025-04-12,96,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,362,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13838,Opp - 13838 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-07,2025-04-07,2024-04-08,2025-04-08,32,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13840,Opp - 13840 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-06,2025-04-06,2024-04-07,2025-04-07,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13843,Opp - 13843 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-01,2025-04-01,2024-04-02,2025-04-01,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13845,Opp - 13845 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2024-04-10,2025-04-11,339,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,366,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13848,Opp - 13848 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-01,2025-04-01,2024-04-02,2025-04-01,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13852,Opp - 13852 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-07,2025-04-07,2024-04-08,2025-04-08,926,rep 4433,rep 4433,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13853,Opp - 13853 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-06,2025-04-06,2024-04-07,2025-04-07,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13856,Opp - 13856 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-02,2025-04-02,2024-04-03,2025-04-02,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13865,Opp - 13865 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-06,2025-04-06,2024-04-07,2025-04-07,80,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13866,Opp - 13866 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2024-04-12,2025-04-11,32,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13867,Opp - 13867 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2024-04-12,2025-04-11,32,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13868,Opp - 13868 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-01,2025-04-01,2024-04-02,2025-04-01,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13871,Opp - 13871 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-10,2025-04-10,2024-04-11,2025-04-10,145,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13872,Opp - 13872 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-12,2025-04-12,2024-04-15,2025-04-03,241,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,362,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13875,Opp - 13875 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-09,2025-04-09,2024-04-10,2025-04-09,48,Rep 1234,Rep 1234,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13877,Opp - 13877 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-07,2025-04-07,2024-04-08,2025-04-08,32,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13881,Opp - 13881 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-05,2025-04-05,2024-04-06,2025-04-05,48,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13882,Opp - 13882 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-10,2025-04-10,2024-04-11,2025-04-10,150,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13883,Opp - 13883 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-05,2025-04-05,2024-04-06,2025-01-24,32,Rep 1346,Rep 1346,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13884,Opp - 13884 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-03,2025-04-03,2024-04-04,2025-04-03,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13885,Opp - 13885 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-10,2025-04-10,2024-04-11,2025-04-10,64,Rep 1234,Rep 1234,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13889,Opp - 13889 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-02,2025-04-02,2024-04-03,2025-04-02,32,Rep 1234,Rep 1234,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13892,Opp - 13892 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-06,2025-04-06,2024-04-07,2025-04-07,48,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13900,Opp - 13900 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-04-04,145,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13902,Opp - 13902 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-15,2024-04-16,2025-04-04,379,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,353,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13911,Opp - 13911 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-05,2025-04-05,2024-04-09,2025-04-05,86,Rep 1234,Rep 1234,2025-03-30,361,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13915,Opp - 13915 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-01,2025-04-01,2025-03-04,2025-04-01,0,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,28,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13917,Opp - 13917 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2025-03-26,2025-04-11,237,rep 4433,rep 4433,2025-04-06,16,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13919,Opp - 13919 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-05,2025-04-05,2024-04-06,2025-04-05,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13921,Opp - 13921 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2024-04-12,2025-04-11,43,Rep 1234,Rep 1234,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13927,Opp - 13927 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-01,2025-04-01,2024-04-02,2025-04-01,32,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13929,Opp - 13929 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-09,2025-04-09,2024-04-10,2025-03-31,209,Rep 1346,Rep 1346,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13930,Opp - 13930 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2024-04-12,2025-04-11,32,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13932,Opp - 13932 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-04-04,43,Rep 553,Rep 553,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13933,Opp - 13933 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-12,2025-04-12,2024-04-15,2025-04-12,48,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,362,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13935,Opp - 13935 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-03-31,177,Rep 1346,Rep 1346,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13938,Opp - 13938 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-04,2025-04-04,2024-04-05,2025-04-04,113,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13941,Opp - 13941 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-11,2025-04-11,2024-04-12,2025-04-11,54,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13942,Opp - 13942 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-01,2025-04-01,2024-04-02,2025-04-01,97,NOT ASSIGNED,NOT ASSIGNED,2025-03-30,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
13943,Opp - 13943 - Renewal,Renewal,Closed Won,Core,EMEA,2025-04-10,2025-04-10,2024-04-11,2025-04-10,54,NOT ASSIGNED,NOT ASSIGNED,2025-04-06,364,Non-Run Rate,EMEA,Emma Watson,Channel,,Renewal,Pass
